algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_capacity,config_target_logical_size,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,config_depth,config_width,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
double_mg,double_mg__L_2400,1.5,3.8110576329754413,7.622115265950883e-05,0.9773197520097154,1200,2400,kosarak__F1_50000__alpha_1p5__non_interleaved,12500,,20260434,kosarak,50000,0.0005216,0.3676769836389344,100,0.97,0.97,0.97,62500,2400,0.00058,109096,3.3e-05,0.99,100,50000,1200,20260419,75000,non-interleaved,8103,1.8e-05,0.9,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 12500, 'total_insertions': 62500}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_2400,1.5,22.16376650623226,0.0004432753301246452,15.230301464450777,1200,2400,kosarak__F1_50000__alpha_1p5__non_interleaved,12500,,20260435,kosarak,50000,4.8e-06,0.00509062592827785,100,0.97,0.97,0.97,62500,2400,0.00052,215040,0.00048719999999999997,16.825,100,50000,1200,20260419,75000,non-interleaved,8103,0.0005020000000000001,25.1,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 12500, 'total_insertions': 62500}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_2400,1.5,36.687523139577934,0.0007337504627915587,22.17193374422427,,2400,kosarak__F1_50000__alpha_1p5__non_interleaved,12500,,20260436,kosarak,50000,0.0008188,0.5733226220326599,100,0.78,0.78,0.78,62500,2400,0.00212,31520,0.0006634,22.33,100,50000,,20260419,75000,non-interleaved,8103,0.0005842,29.21,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 12500, 'total_insertions': 62500}",0.01,5,480,5,20260436,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_2400,1.5,12.370233246945576,0.0002474046649389115,7.8392240642701925,,2400,kosarak__F1_50000__alpha_1p5__non_interleaved,12500,,20260437,kosarak,50000,0.00023380000000000002,0.15062059046837256,100,0.64,0.64,0.64,62500,2400,0.00664,55996,0.000266,9.183333333333334,100,50000,,20260419,75000,non-interleaved,8103,0.000286,14.3,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 12500, 'total_insertions': 62500}",0.01,5,480,5,20260437,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_2400,1.5,2.8762186844378625,5.752437368875725e-05,1.5160035398204954,2400,2400,kosarak__F1_50000__alpha_1p5__non_interleaved,12500,,20260438,kosarak,50000,2.0000000000000002e-07,0.00022727272727272727,100,1.0,1.0,1.0,62500,2400,0.00024,332150,6.28e-05,1.735,100,50000,,20260419,75000,non-interleaved,8103,0.0001328,6.64,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 12500, 'total_insertions': 62500}",,,,,,,2400,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_300,2.0,4.86474555487431,9.729491109748621e-05,0.9959524605904048,150,300,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260419,kosarak,50000,0.0020354,0.9340191286001247,100,0.24,0.24,0.24,75000,300,0.00556,13360,3.32e-05,0.995,100,50000,150,20260419,100000,non-interleaved,8155,2e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_300,2.0,260.13022685469036,0.005202604537093807,164.72564459230745,150,300,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260420,kosarak,50000,0.0032642,2.755426421090602,100,0.27,0.27,0.27,75000,300,0.0053,31964,0.0052666,180.525,100,50000,150,20260419,100000,non-interleaved,8155,0.00528,264.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_300,2.0,446.66793378295523,0.008933358675659106,273.8267130651537,,300,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260421,kosarak,50000,0.0100268,6.971823984316636,100,0.20000000000000004,0.2,0.2,75000,300,0.01934,13324,0.0085534,288.34,100,50000,,20260419,100000,non-interleaved,8155,0.010496,524.8,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,60,5,20260421,60,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_300,2.0,73.32262415695892,0.0014664524831391784,46.42238620509354,,300,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260422,kosarak,50000,0.0014728,1.0361672423061368,100,0.13,0.13,0.13,75000,300,0.04424,12476,0.001464,50.735,100,50000,,20260419,100000,non-interleaved,8155,0.001432,71.6,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,60,5,20260422,60,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_300,2.0,8.97265481299816,0.00017945309625996323,2.635398022060809,300,300,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260423,kosarak,50000,0.0010268,0.9108229475105053,100,0.16,0.16,0.16,75000,300,0.00376,43854,0.00014340000000000002,3.75,100,50000,,20260419,100000,non-interleaved,8155,0.0001316,6.58,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,300,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_600,2.0,4.592152053954629,9.184304107909258e-05,0.9956136165061199,300,600,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260424,kosarak,50000,0.0015886,0.8734697178111103,100,0.36,0.36,0.36,75000,600,0.00268,28712,3.34e-05,1.0,100,50000,300,20260419,100000,non-interleaved,8155,2e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_600,2.0,121.373145309626,0.00242746290619252,77.79280155802829,300,600,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260425,kosarak,50000,0.00092,0.8720762970658404,100,0.35,0.35,0.35,75000,600,0.00252,55336,0.0024862,85.29666666666667,100,50000,300,20260419,100000,non-interleaved,8155,0.0025,125.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_600,2.0,228.9695892090742,0.004579391784181484,143.76495638680242,,600,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260426,kosarak,50000,0.0044634,3.118108092307675,100,0.37,0.37,0.37,75000,600,0.00824,21560,0.0046794,161.10166666666666,100,50000,,20260419,100000,non-interleaved,8155,0.0045996,229.98,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,120,5,20260426,120,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_600,2.0,35.51391784181484,0.0007102783568362968,22.386618626273975,,600,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260427,kosarak,50000,0.0006414,0.4483188720504645,100,0.26,0.26,0.26,75000,600,0.01104,19700,0.0007152,24.775,100,50000,,20260419,100000,non-interleaved,8155,0.0007116000000000001,35.58,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,120,5,20260427,120,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_600,2.0,7.299693439607602,0.00014599386879215204,2.276610186383849,600,600,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260428,kosarak,50000,0.00018860000000000003,0.20361728647541608,100,0.38,0.38,0.38,75000,600,0.00174,85570,8.340000000000001e-05,2.25,100,50000,,20260419,100000,non-interleaved,8155,0.0001906,9.53,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,600,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_1200,2.0,4.258123850398529,8.516247700797057e-05,0.9905697752573221,600,1200,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260429,kosarak,50000,0.0010666,0.7036326722057967,100,0.7299999999999999,0.73,0.73,75000,1200,0.00126,51020,3.3e-05,0.99,100,50000,600,20260419,100000,non-interleaved,8155,1.98e-05,0.99,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_1200,2.0,53.73795217657879,0.0010747590435315757,35.28199343870088,600,1200,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260430,kosarak,50000,9.8e-05,0.10553984961039516,100,0.7299999999999999,0.73,0.73,75000,1200,0.00116,108932,0.0011271999999999999,38.745,100,50000,600,20260419,100000,non-interleaved,8155,0.0011405999999999999,57.03,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_1200,2.0,98.42207234825261,0.0019684414469650522,62.13211329555983,,1200,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260431,kosarak,50000,0.002002,1.3979082452625724,100,0.56,0.56,0.56,75000,1200,0.0046,22036,0.0019732,67.765,100,50000,,20260419,100000,non-interleaved,8155,0.0020394000000000002,101.97,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,240,5,20260431,240,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_1200,2.0,28.15119558553035,0.0005630239117106069,17.774631183818002,,1200,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260432,kosarak,50000,0.0005256,0.38556475542184926,100,0.35,0.35,0.35,75000,1200,0.00688,34716,0.0005342,17.986666666666668,100,50000,,20260419,100000,non-interleaved,8155,0.0006082,30.41,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,240,5,20260432,240,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_1200,2.0,5.475904353157572,0.00010951808706315144,2.113000274144089,1200,1200,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260433,kosarak,50000,2.4e-06,0.00257673433805838,100,0.99,0.99,0.99,75000,1200,0.00078,167970,7.400000000000001e-05,1.9083333333333334,100,50000,,20260419,100000,non-interleaved,8155,0.00015340000000000002,7.67,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,1200,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_2400,2.0,3.8595953402820355,7.719190680564072e-05,0.9844329124454968,1200,2400,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260434,kosarak,50000,0.000541,0.37686541018248676,100,0.98,0.98,0.98,75000,2400,0.00062,119120,3.3e-05,0.99,100,50000,1200,20260419,100000,non-interleaved,8155,2e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_2400,2.0,23.06008583690987,0.0004612017167381974,15.876409669091895,1200,2400,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260435,kosarak,50000,5e-06,0.005125623460515114,100,0.98,0.98,0.98,75000,2400,0.00054,215320,0.0005058,17.473333333333333,100,50000,1200,20260419,100000,non-interleaved,8155,0.0005202,26.01,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_2400,2.0,36.99251992642551,0.0007398503985285101,22.79379277445915,,2400,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260436,kosarak,50000,0.0008148,0.559790523633836,100,0.8000000000000002,0.8,0.8,75000,2400,0.00218,31212,0.0006692000000000001,22.248333333333335,100,50000,,20260419,100000,non-interleaved,8155,0.000936,46.8,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,480,5,20260436,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_2400,2.0,12.43053341508277,0.00024861066830165546,7.866002795914063,,2400,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260437,kosarak,50000,0.000252,0.1746442556799057,100,0.64,0.64,0.64,75000,2400,0.00604,55968,0.0002944,10.16,100,50000,,20260419,100000,non-interleaved,8155,0.0002728,13.64,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",0.01,5,480,5,20260437,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_2400,2.0,3.1959534028203556,6.391906805640712e-05,1.7012939442470332,2400,2400,kosarak__F1_50000__alpha_2p0__non_interleaved,25000,,20260438,kosarak,50000,2.0000000000000002e-07,0.0002040816326530612,100,1.0,1.0,1.0,75000,2400,0.0003,332458,5.88e-05,1.605,100,50000,,20260419,100000,non-interleaved,8155,0.0001574,7.87,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 75000}",,,,,,,2400,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_300,3.0,4.949962658700523,9.899925317401046e-05,0.9968375843679955,150,300,kosarak__F1_50000__alpha_3p0__non_interleaved,50000,,20260419,kosarak,50000,0.0020591999999999997,0.9360604761448996,100,0.3,0.3,0.3,100000,300,0.00548,15980,3.3e-05,0.985,100,50000,150,20260419,150000,non-interleaved,8034,2e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 100000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_300,3.0,261.037714712472,0.00522075429424944,164.27877993225079,150,300,kosarak__F1_50000__alpha_3p0__non_interleaved,50000,,20260420,kosarak,50000,0.0032572,2.7336578618065293,100,0.25,0.25,0.25,100000,300,0.00532,35884,0.005286999999999999,180.78166666666667,100,50000,150,20260419,150000,non-interleaved,8034,0.0053,265.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 100000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_300,3.0,451.7165795369679,0.009034331590739356,275.96244602687585,,300,kosarak__F1_50000__alpha_3p0__non_interleaved,50000,,20260421,kosarak,50000,0.0099518,6.873812673778272,100,0.20999999999999996,0.21,0.21,100000,300,0.01876,13324,0.0092236,315.82166666666666,100,50000,,20260419,150000,non-interleaved,8034,0.010127200000000001,506.36,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 100000}",0.01,5,60,5,20260421,60,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_300,3.0,72.47771969131192,0.0014495543938262386,45.655846786631095,,300,kosarak__F1_50000__alpha_3p0__non_interleaved,50000,,20260422,kosarak,50000,0.00158,1.1471565445643965,100,0.12,0.12,0.12,100000,300,0.0444,12532,0.0014898000000000001,51.40833333333333,100,50000,,20260419,150000,non-interleaved,8034,0.0016589999999999999,82.95,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 100000}",0.01,5,60,5,20260422,60,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_300,3.0,10.092357480706996,0.0002018471496141399,2.7506246254670508,300,300,kosarak__F1_50000__alpha_3p0__non_interleaved,50000,,20260423,kosarak,50000,0.001203,1.0696978601563734,100,0.13,0.13,0.13,100000,300,0.00498,44722,0.00018020000000000002,4.665,100,50000,,20260419,150000,non-interleaved,8034,2e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 100000}",,,,,,,300,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_600,3.0,4.655215334826985,9.31043066965397e-05,0.995088588004809,300,600,kosarak__F1_50000__alpha_3p0__non_interleaved,50000,,20260424,kosarak,50000,0.001593,0.8696247380327076,100,0.38,0.38,0.38,100000,600,0.00274,31288,3.3e-05,0.985,100,50000,300,20260419,150000,non-interleaved,8034,2e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 50000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 100000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
